Location description: Anemona
ID: 22
Sensor: Noise
Datetime,dB
2015-05-25 06:22:58+01:00,106.8
2015-05-25 06:21:58+01:00,106.8
2015-05-25 06:20:58+01:00,106.9
2015-05-25 06:19:58+01:00,107.1
2015-05-25 06:18:58+01:00,106.9
2015-05-25 06:17:58+01:00,106.9
2015-05-25 06:16:58+01:00,106.8
2015-05-25 06:15:58+01:00,107.0
2015-05-25 06:14:58+01:00,106.9
2015-05-25 06:13:58+01:00,107.0
2015-05-25 06:12:58+01:00,106.8
2015-05-25 06:11:58+01:00,106.8
2015-05-25 06:10:58+01:00,107.0
2015-05-25 06:09:58+01:00,107.1
2015-05-25 06:08:58+01:00,107.0
2015-05-25 06:06:58+01:00,106.9
2015-05-25 06:05:58+01:00,106.9
2015-05-25 06:04:58+01:00,106.8
2015-05-25 06:03:58+01:00,107.0
2015-05-25 06:02:58+01:00,106.8
2015-05-25 06:01:58+01:00,106.9
2015-05-25 06:00:58+01:00,106.9
2015-05-25 05:59:58+01:00,106.8
2015-05-25 05:58:58+01:00,106.7
2015-05-25 05:57:58+01:00,106.7
2015-05-25 05:55:58+01:00,107.0
2015-05-25 05:54:58+01:00,106.9
2015-05-25 05:53:58+01:00,107.1
2015-05-25 05:52:58+01:00,106.8
2015-05-25 05:51:58+01:00,107.0
2015-05-25 05:50:58+01:00,106.7
2015-05-25 05:49:58+01:00,106.9
2015-05-25 05:48:58+01:00,106.8
2015-05-25 05:47:58+01:00,106.9
2015-05-25 05:46:58+01:00,106.7
2015-05-25 05:45:58+01:00,106.8
2015-05-25 05:43:58+01:00,106.8
2015-05-25 05:42:58+01:00,106.8
2015-05-25 05:41:58+01:00,106.9
2015-05-25 05:40:58+01:00,106.9
2015-05-25 05:39:58+01:00,106.9
2015-05-25 05:38:58+01:00,106.7
2015-05-25 05:37:58+01:00,106.7
2015-05-25 05:36:58+01:00,106.8
2015-05-25 05:35:58+01:00,106.9
2015-05-25 05:34:58+01:00,106.9
2015-05-25 05:33:58+01:00,106.7
2015-05-25 05:32:58+01:00,106.9
2015-05-25 05:31:58+01:00,106.8
2015-05-25 05:30:58+01:00,106.9
2015-05-25 05:29:58+01:00,107.0
2015-05-25 05:28:58+01:00,106.8
2015-05-25 05:27:58+01:00,107.0
2015-05-25 05:26:58+01:00,107.0
2015-05-25 05:25:58+01:00,106.8
2015-05-25 05:24:58+01:00,107.0
2015-05-25 05:23:58+01:00,106.9
2015-05-25 05:22:58+01:00,106.9
2015-05-25 05:21:58+01:00,106.9
2015-05-25 05:20:58+01:00,106.9
2015-05-25 05:19:58+01:00,106.7
2015-05-25 05:18:58+01:00,106.7
2015-05-25 05:17:58+01:00,106.8
2015-05-25 05:16:58+01:00,106.8
2015-05-25 05:15:58+01:00,106.7
2015-05-25 05:14:58+01:00,106.7
2015-05-25 05:13:58+01:00,106.9
2015-05-25 05:12:58+01:00,106.7
2015-05-25 05:11:58+01:00,106.7
2015-05-25 05:10:58+01:00,106.7
2015-05-25 05:09:58+01:00,106.9
2015-05-25 05:08:58+01:00,106.7
2015-05-25 05:07:58+01:00,106.8
2015-05-25 05:06:58+01:00,106.7
2015-05-25 05:05:58+01:00,107.0
2015-05-25 05:03:58+01:00,106.7
2015-05-25 05:02:58+01:00,106.9
2015-05-25 05:01:58+01:00,106.6
2015-05-25 05:00:58+01:00,107.0
2015-05-25 04:59:58+01:00,106.7
2015-05-25 04:58:58+01:00,106.9
2015-05-25 04:57:58+01:00,106.7
2015-05-25 04:56:58+01:00,106.8
2015-05-25 04:55:58+01:00,106.7
2015-05-25 04:54:58+01:00,106.7
2015-05-25 04:53:58+01:00,106.7
2015-05-25 04:51:58+01:00,106.8
2015-05-25 04:50:58+01:00,106.9
2015-05-25 04:49:58+01:00,106.9
2015-05-25 04:47:58+01:00,106.8
2015-05-25 04:46:58+01:00,107.1
2015-05-25 04:45:58+01:00,106.9
2015-05-25 04:44:58+01:00,106.8
2015-05-25 04:43:58+01:00,106.8
2015-05-25 04:42:58+01:00,106.7
2015-05-25 04:41:58+01:00,106.8
2015-05-25 04:40:58+01:00,106.8
2015-05-25 04:39:58+01:00,106.8
2015-05-25 04:38:58+01:00,106.7
2015-05-25 04:37:58+01:00,106.8
2015-05-25 04:36:58+01:00,106.9
2015-05-25 04:35:58+01:00,106.7
2015-05-25 04:34:58+01:00,106.7
2015-05-25 04:33:58+01:00,107.0
2015-05-25 04:32:58+01:00,106.8
2015-05-25 04:31:58+01:00,106.6
2015-05-25 04:30:58+01:00,106.6
2015-05-25 04:29:58+01:00,106.9
2015-05-25 04:28:58+01:00,106.8
2015-05-25 04:27:58+01:00,106.9
2015-05-25 04:26:58+01:00,106.9
2015-05-25 04:25:58+01:00,106.8
2015-05-25 04:24:58+01:00,106.6
2015-05-25 04:23:58+01:00,106.8
2015-05-25 04:22:58+01:00,106.9
2015-05-25 04:20:58+01:00,106.7
2015-05-25 04:19:58+01:00,106.9
2015-05-25 04:17:58+01:00,106.7
2015-05-25 04:16:58+01:00,106.7
2015-05-25 04:15:58+01:00,106.8
2015-05-25 04:14:58+01:00,106.9
2015-05-25 04:13:58+01:00,106.7
2015-05-25 04:12:58+01:00,106.7
2015-05-25 04:11:58+01:00,107.1
2015-05-25 04:10:58+01:00,106.8
2015-05-25 04:09:58+01:00,106.7
2015-05-25 04:08:58+01:00,106.8
2015-05-25 04:07:58+01:00,106.8
2015-05-25 04:06:58+01:00,106.7
2015-05-25 04:05:58+01:00,106.9
2015-05-25 04:04:58+01:00,106.7
2015-05-25 04:03:58+01:00,106.8
2015-05-25 04:02:58+01:00,106.9
2015-05-25 04:01:58+01:00,106.9
2015-05-25 04:00:58+01:00,106.7
2015-05-25 03:59:58+01:00,106.7
2015-05-25 03:58:58+01:00,106.7
2015-05-25 03:55:58+01:00,106.9
2015-05-25 03:54:58+01:00,107.0
2015-05-25 03:53:58+01:00,106.8
2015-05-25 03:52:58+01:00,107.0
2015-05-25 03:51:58+01:00,106.8
2015-05-25 03:50:58+01:00,106.8
2015-05-25 03:49:58+01:00,106.7
2015-05-25 03:48:58+01:00,106.8
2015-05-25 03:47:58+01:00,106.9
2015-05-25 03:45:58+01:00,106.7
2015-05-25 03:44:58+01:00,106.7
2015-05-25 03:43:58+01:00,106.9
2015-05-25 03:42:58+01:00,106.9
2015-05-25 03:41:58+01:00,107.0
2015-05-25 03:40:58+01:00,107.1
2015-05-25 03:38:58+01:00,106.7
2015-05-25 03:36:58+01:00,106.7
2015-05-25 03:35:58+01:00,106.9
2015-05-25 03:34:58+01:00,106.9
2015-05-25 03:33:58+01:00,106.9
2015-05-25 03:32:58+01:00,106.9
2015-05-25 03:31:58+01:00,106.8
2015-05-25 03:30:58+01:00,106.8
2015-05-25 03:29:58+01:00,106.9
2015-05-25 03:28:58+01:00,106.8
2015-05-25 03:27:58+01:00,106.8
2015-05-25 03:26:58+01:00,106.8
2015-05-25 03:25:58+01:00,106.9
2015-05-25 03:24:58+01:00,106.7
2015-05-25 03:22:58+01:00,106.8
2015-05-25 03:21:58+01:00,106.9
2015-05-25 03:20:58+01:00,106.9
2015-05-25 03:19:58+01:00,106.9
2015-05-25 03:18:58+01:00,106.8
2015-05-25 03:17:58+01:00,106.7
2015-05-25 03:16:58+01:00,106.8
2015-05-25 03:15:58+01:00,106.7
2015-05-25 03:14:58+01:00,106.9
2015-05-25 03:13:58+01:00,106.7
2015-05-25 03:12:58+01:00,106.9
2015-05-25 03:09:58+01:00,106.7
2015-05-25 03:08:58+01:00,106.7
2015-05-25 03:07:58+01:00,106.8
2015-05-25 03:05:58+01:00,106.9
2015-05-25 03:04:58+01:00,106.9
2015-05-25 03:03:58+01:00,106.7
2015-05-25 03:02:58+01:00,106.9
2015-05-25 03:01:58+01:00,106.8
2015-05-25 03:00:58+01:00,107.0
2015-05-25 02:59:58+01:00,106.9
2015-05-25 02:58:58+01:00,106.8
2015-05-25 02:57:58+01:00,106.9
2015-05-25 02:56:58+01:00,106.6
2015-05-25 02:55:58+01:00,106.7
2015-05-25 02:54:58+01:00,106.9
2015-05-25 02:53:58+01:00,106.7
2015-05-25 02:52:58+01:00,106.7
2015-05-25 02:51:58+01:00,106.9
2015-05-25 02:50:58+01:00,106.9
2015-05-25 02:49:58+01:00,106.9
2015-05-25 02:48:58+01:00,106.8
2015-05-25 02:47:58+01:00,106.8
2015-05-25 02:46:58+01:00,106.9
2015-05-25 02:45:58+01:00,106.8
2015-05-25 02:43:58+01:00,106.9
2015-05-25 02:42:58+01:00,107.0
2015-05-25 02:41:58+01:00,106.8
2015-05-25 02:39:58+01:00,107.0
2015-05-25 02:38:58+01:00,106.8
2015-05-25 02:37:58+01:00,106.7
2015-05-25 02:36:58+01:00,106.7
2015-05-25 02:35:58+01:00,106.7
2015-05-25 02:34:58+01:00,106.9
2015-05-25 02:33:58+01:00,106.8
2015-05-25 02:31:58+01:00,106.9
2015-05-25 02:29:58+01:00,106.7
2015-05-25 02:28:58+01:00,106.9
2015-05-25 02:26:58+01:00,106.8
2015-05-25 02:25:58+01:00,107.0
2015-05-25 02:24:58+01:00,106.8
2015-05-25 02:23:58+01:00,106.8
2015-05-25 02:22:58+01:00,106.8
2015-05-25 02:21:58+01:00,106.9
2015-05-25 02:20:58+01:00,106.7
2015-05-25 02:19:58+01:00,107.0
2015-05-25 02:18:58+01:00,106.9
2015-05-25 02:17:58+01:00,106.9
2015-05-25 02:16:58+01:00,107.0
2015-05-25 02:15:58+01:00,106.9
2015-05-25 02:14:58+01:00,107.0
2015-05-25 02:13:58+01:00,106.7
2015-05-25 02:12:58+01:00,107.1
2015-05-25 02:11:58+01:00,106.8
2015-05-25 02:10:58+01:00,106.8
2015-05-25 02:09:58+01:00,106.8
2015-05-25 02:08:58+01:00,106.8
2015-05-25 02:07:58+01:00,106.8
2015-05-25 02:06:58+01:00,106.7
2015-05-25 02:05:58+01:00,106.7
2015-05-25 02:04:58+01:00,106.8
2015-05-25 02:03:58+01:00,106.7
2015-05-25 02:02:58+01:00,106.7
2015-05-25 02:01:58+01:00,107.0
2015-05-25 02:00:58+01:00,106.8
2015-05-25 01:59:58+01:00,106.9
2015-05-25 01:58:58+01:00,106.8
2015-05-25 01:57:58+01:00,106.7
2015-05-25 01:56:58+01:00,106.9
2015-05-25 01:55:58+01:00,107.1
2015-05-25 01:54:58+01:00,106.9
2015-05-25 01:53:58+01:00,106.8
2015-05-25 01:52:58+01:00,106.7
2015-05-25 01:51:58+01:00,106.9
2015-05-25 01:50:58+01:00,106.8
2015-05-25 01:49:58+01:00,106.9
2015-05-25 01:48:58+01:00,106.7
2015-05-25 01:47:58+01:00,106.7
2015-05-25 01:46:58+01:00,106.9
2015-05-25 01:45:58+01:00,106.9
2015-05-25 01:44:58+01:00,106.7
2015-05-25 01:43:58+01:00,106.9
2015-05-25 01:41:58+01:00,106.6
2015-05-25 01:40:58+01:00,106.8
2015-05-25 01:39:58+01:00,106.9
2015-05-25 01:38:58+01:00,106.7
2015-05-25 01:37:58+01:00,106.7
2015-05-25 01:36:58+01:00,107.0
2015-05-25 01:35:58+01:00,106.7
2015-05-25 01:34:58+01:00,106.7
2015-05-25 01:33:58+01:00,106.7
2015-05-25 01:32:58+01:00,106.9
2015-05-25 01:31:58+01:00,106.7
2015-05-25 01:30:58+01:00,106.8
2015-05-25 01:29:58+01:00,106.7
2015-05-25 01:28:58+01:00,106.6
2015-05-25 01:27:58+01:00,106.6
2015-05-25 01:26:58+01:00,107.0
2015-05-25 01:25:58+01:00,106.9
2015-05-25 01:24:58+01:00,107.0
2015-05-25 01:23:58+01:00,106.7
2015-05-25 01:21:58+01:00,106.8
2015-05-25 01:20:58+01:00,107.0
2015-05-25 01:19:58+01:00,106.7
2015-05-25 01:18:58+01:00,106.7
2015-05-25 01:16:58+01:00,106.7
2015-05-25 01:15:58+01:00,106.9
2015-05-25 01:14:58+01:00,106.8
2015-05-25 01:13:58+01:00,106.7
2015-05-25 01:12:58+01:00,106.7
2015-05-25 01:11:58+01:00,106.6
2015-05-25 01:10:58+01:00,106.8
2015-05-25 01:08:58+01:00,106.9
2015-05-25 01:07:58+01:00,106.9
2015-05-25 01:06:58+01:00,107.0
2015-05-25 01:05:58+01:00,106.7
2015-05-25 01:04:58+01:00,106.7
2015-05-25 01:03:58+01:00,106.7
2015-05-25 01:02:58+01:00,107.1
2015-05-25 01:01:58+01:00,107.0
2015-05-25 01:00:58+01:00,106.7
2015-05-25 00:59:58+01:00,106.5
2015-05-25 00:58:58+01:00,106.2
2015-05-25 00:57:58+01:00,106.8
2015-05-25 00:56:58+01:00,106.7
2015-05-25 00:55:58+01:00,106.6
2015-05-25 00:54:58+01:00,106.7
2015-05-25 00:53:58+01:00,106.8
2015-05-25 00:52:58+01:00,106.9
2015-05-25 00:51:58+01:00,106.8
2015-05-25 00:50:58+01:00,106.7
2015-05-25 00:49:58+01:00,106.9
2015-05-25 00:48:58+01:00,106.7
2015-05-25 00:47:58+01:00,106.7
2015-05-25 00:45:58+01:00,106.8
2015-05-25 00:44:58+01:00,106.8
2015-05-25 00:43:58+01:00,106.8
2015-05-25 00:42:58+01:00,106.8
2015-05-25 00:41:58+01:00,106.9
2015-05-25 00:40:58+01:00,107.0
2015-05-25 00:39:58+01:00,106.8
2015-05-25 00:38:58+01:00,107.1
2015-05-25 00:37:58+01:00,106.7
2015-05-25 00:36:58+01:00,106.7
2015-05-25 00:35:58+01:00,106.9
2015-05-25 00:34:58+01:00,106.9
2015-05-25 00:32:58+01:00,106.9
2015-05-25 00:31:58+01:00,106.8
2015-05-25 00:30:58+01:00,106.8
2015-05-25 00:29:58+01:00,106.7
2015-05-25 00:28:58+01:00,106.8
2015-05-25 00:27:58+01:00,106.9
2015-05-25 00:26:58+01:00,106.9
2015-05-25 00:25:58+01:00,107.0
2015-05-25 00:23:58+01:00,106.8
2015-05-25 00:22:58+01:00,106.6
2015-05-25 00:21:58+01:00,106.7
2015-05-25 00:19:58+01:00,107.0
2015-05-25 00:18:58+01:00,106.8
2015-05-25 00:17:58+01:00,106.9
2015-05-25 00:16:58+01:00,106.9
2015-05-25 00:15:58+01:00,106.7
2015-05-25 00:14:58+01:00,106.7
2015-05-25 00:13:58+01:00,106.9
2015-05-25 00:12:58+01:00,106.8
2015-05-25 00:11:58+01:00,106.9
2015-05-25 00:10:58+01:00,106.9
2015-05-25 00:09:58+01:00,107.1
2015-05-25 00:08:58+01:00,106.7
2015-05-25 00:07:58+01:00,106.6
2015-05-25 00:06:58+01:00,106.7
2015-05-25 00:05:58+01:00,106.8
2015-05-25 00:04:58+01:00,106.8
2015-05-25 00:03:58+01:00,106.9
2015-05-25 00:02:58+01:00,106.9
2015-05-25 00:01:58+01:00,106.7
2015-05-25 00:00:58+01:00,106.8
2015-05-24 23:59:58+01:00,106.8
2015-05-24 23:57:58+01:00,106.7
2015-05-24 23:56:58+01:00,106.7
2015-05-24 23:55:58+01:00,107.0
2015-05-24 23:54:58+01:00,106.6
2015-05-24 23:52:58+01:00,106.7
2015-05-24 23:51:58+01:00,106.7
2015-05-24 23:50:58+01:00,107.0
2015-05-24 23:49:58+01:00,106.9
2015-05-24 23:48:58+01:00,107.0
2015-05-24 23:47:58+01:00,106.9
2015-05-24 23:45:58+01:00,106.7
2015-05-24 23:44:58+01:00,106.9
2015-05-24 23:43:58+01:00,106.7
2015-05-24 23:42:58+01:00,106.7
2015-05-24 23:41:58+01:00,106.9
2015-05-24 23:39:58+01:00,106.8
2015-05-24 23:37:58+01:00,106.8
2015-05-24 23:36:58+01:00,106.9
2015-05-24 23:35:58+01:00,106.9
2015-05-24 23:34:58+01:00,106.9
2015-05-24 23:33:58+01:00,106.9
2015-05-24 23:32:58+01:00,106.9
2015-05-24 23:31:58+01:00,107.0
2015-05-24 23:30:58+01:00,106.7
2015-05-24 23:29:58+01:00,106.9
2015-05-24 23:27:58+01:00,106.9
2015-05-24 23:22:58+01:00,106.7
2015-05-24 23:21:58+01:00,106.8
2015-05-24 23:20:58+01:00,106.9
2015-05-24 23:19:58+01:00,106.9
2015-05-24 23:18:58+01:00,106.9
2015-05-24 23:17:58+01:00,107.1
2015-05-24 23:15:58+01:00,106.7
2015-05-24 23:14:58+01:00,107.1
2015-05-24 23:13:58+01:00,106.9
2015-05-24 23:12:58+01:00,106.8
2015-05-24 23:11:58+01:00,106.9
2015-05-24 23:10:58+01:00,106.8
2015-05-24 23:09:58+01:00,106.9
2015-05-24 23:08:58+01:00,106.9
2015-05-24 23:07:58+01:00,106.8
2015-05-24 23:06:58+01:00,106.9
2015-05-24 23:05:58+01:00,106.9
2015-05-24 23:04:58+01:00,106.9
2015-05-24 23:03:58+01:00,106.8
2015-05-24 23:02:58+01:00,107.0
2015-05-24 23:01:58+01:00,106.9
2015-05-24 23:00:58+01:00,106.8
2015-05-24 22:59:58+01:00,106.9
2015-05-24 22:58:58+01:00,106.8
2015-05-24 22:57:58+01:00,107.0
2015-05-24 22:56:58+01:00,106.8
2015-05-24 22:55:58+01:00,106.9
2015-05-24 22:54:58+01:00,107.0
2015-05-24 22:53:58+01:00,106.9
2015-05-24 22:52:58+01:00,106.7
2015-05-24 22:51:58+01:00,106.9
2015-05-24 22:50:58+01:00,107.1
2015-05-24 22:49:58+01:00,107.0
2015-05-24 22:48:58+01:00,106.9
2015-05-24 22:47:58+01:00,106.8
2015-05-24 22:45:58+01:00,106.6
2015-05-24 22:44:58+01:00,106.8
2015-05-24 22:43:58+01:00,107.0
2015-05-24 22:42:58+01:00,106.9
2015-05-24 22:41:58+01:00,106.6
2015-05-24 22:40:58+01:00,106.6
2015-05-24 22:39:58+01:00,106.8
2015-05-24 22:38:58+01:00,107.0
2015-05-24 22:37:58+01:00,106.9
2015-05-24 22:36:58+01:00,106.8
2015-05-24 22:34:58+01:00,106.8
2015-05-24 22:33:58+01:00,106.7
2015-05-24 22:32:58+01:00,107.0
2015-05-24 22:31:58+01:00,106.9
2015-05-24 22:30:58+01:00,106.9
2015-05-24 22:29:58+01:00,106.9
2015-05-24 22:27:58+01:00,106.9
2015-05-24 22:26:58+01:00,106.7
2015-05-24 22:25:58+01:00,106.9
2015-05-24 22:23:58+01:00,107.0
2015-05-24 22:22:58+01:00,106.8
2015-05-24 22:21:58+01:00,106.7
2015-05-24 22:20:58+01:00,106.9
2015-05-24 22:19:58+01:00,106.9
2015-05-24 22:18:58+01:00,106.8
2015-05-24 22:17:58+01:00,106.7
2015-05-24 22:16:58+01:00,106.6
2015-05-24 22:15:58+01:00,106.7
2015-05-24 22:13:58+01:00,106.9
2015-05-24 22:12:58+01:00,106.7
2015-05-24 22:11:58+01:00,106.8
2015-05-24 22:10:58+01:00,106.8
2015-05-24 22:08:58+01:00,106.7
2015-05-24 22:07:58+01:00,107.1
2015-05-24 22:06:58+01:00,106.7
2015-05-24 22:04:58+01:00,106.8
2015-05-24 22:03:58+01:00,106.8
2015-05-24 22:02:58+01:00,106.6
2015-05-24 22:01:58+01:00,106.8
2015-05-24 22:00:58+01:00,106.8
2015-05-24 21:59:58+01:00,106.9
2015-05-24 21:58:58+01:00,106.8
2015-05-24 21:57:58+01:00,106.9
2015-05-24 21:56:58+01:00,106.9
2015-05-24 21:55:58+01:00,106.8
2015-05-24 21:54:58+01:00,106.9
2015-05-24 21:53:58+01:00,106.9
2015-05-24 21:52:58+01:00,106.9
2015-05-24 21:51:58+01:00,107.0
2015-05-24 21:50:58+01:00,107.0
2015-05-24 21:49:58+01:00,106.7
2015-05-24 21:47:58+01:00,106.9
2015-05-24 21:46:58+01:00,106.7
2015-05-24 21:45:58+01:00,106.8
2015-05-24 21:44:58+01:00,106.8
2015-05-24 21:43:58+01:00,106.8
2015-05-24 21:42:58+01:00,106.7
2015-05-24 21:41:58+01:00,106.8
2015-05-24 21:40:58+01:00,106.9
2015-05-24 21:39:58+01:00,106.7
2015-05-24 21:38:58+01:00,106.8
2015-05-24 21:37:58+01:00,106.8
2015-05-24 21:36:58+01:00,107.0
2015-05-24 21:35:58+01:00,106.9
2015-05-24 21:34:58+01:00,106.7
2015-05-24 21:33:58+01:00,106.9
2015-05-24 21:32:58+01:00,106.9
2015-05-24 21:31:58+01:00,106.8
2015-05-24 21:30:58+01:00,107.0
2015-05-24 21:29:58+01:00,107.1
2015-05-24 21:27:58+01:00,106.8
2015-05-24 21:26:58+01:00,106.8
2015-05-24 21:25:58+01:00,107.0
2015-05-24 21:24:58+01:00,107.0
2015-05-24 21:23:58+01:00,106.8
2015-05-24 21:22:58+01:00,106.8
2015-05-24 21:21:58+01:00,106.9
2015-05-24 21:20:58+01:00,106.9
2015-05-24 21:18:58+01:00,106.7
2015-05-24 21:17:58+01:00,106.7
2015-05-24 21:16:58+01:00,107.1
2015-05-24 21:15:58+01:00,107.1
2015-05-24 21:14:58+01:00,106.7
2015-05-24 21:13:58+01:00,106.7
2015-05-24 21:11:58+01:00,106.7
2015-05-24 21:10:58+01:00,107.0
2015-05-24 21:09:58+01:00,107.1
2015-05-24 21:08:58+01:00,106.9
2015-05-24 21:07:58+01:00,106.8
2015-05-24 21:06:58+01:00,106.9
2015-05-24 21:05:58+01:00,107.0
2015-05-24 21:04:58+01:00,107.0
2015-05-24 21:03:58+01:00,106.8
2015-05-24 21:02:58+01:00,107.0
2015-05-24 21:01:58+01:00,106.9
2015-05-24 21:00:58+01:00,106.9
2015-05-24 20:59:58+01:00,106.2
2015-05-24 20:58:58+01:00,106.4
2015-05-24 20:57:58+01:00,106.7
2015-05-24 20:56:58+01:00,106.8
2015-05-24 20:55:58+01:00,106.9
2015-05-24 20:54:58+01:00,106.2
2015-05-24 20:53:58+01:00,106.9
2015-05-24 20:52:58+01:00,106.8
2015-05-24 20:51:58+01:00,106.6
2015-05-24 20:50:58+01:00,106.6
2015-05-24 20:48:58+01:00,106.7
2015-05-24 20:47:58+01:00,106.7
2015-05-24 20:45:58+01:00,106.7
2015-05-24 20:44:58+01:00,106.6
2015-05-24 20:43:58+01:00,106.8
2015-05-24 20:42:58+01:00,106.8
2015-05-24 20:41:58+01:00,106.6
2015-05-24 20:40:58+01:00,106.7
2015-05-24 20:39:58+01:00,106.9
2015-05-24 20:38:58+01:00,106.7
2015-05-24 20:37:58+01:00,106.7
2015-05-24 20:36:58+01:00,106.8
2015-05-24 20:35:58+01:00,106.9
2015-05-24 20:33:58+01:00,106.9
2015-05-24 20:32:58+01:00,106.9
2015-05-24 20:31:58+01:00,106.8
2015-05-24 20:30:58+01:00,106.7
2015-05-24 20:29:58+01:00,106.5
2015-05-24 20:28:58+01:00,106.7
2015-05-24 20:27:58+01:00,106.8
2015-05-24 20:26:58+01:00,107.0
2015-05-24 20:25:58+01:00,107.0
2015-05-24 20:24:58+01:00,106.6
2015-05-24 20:23:58+01:00,106.8
2015-05-24 20:22:58+01:00,107.0
2015-05-24 20:21:58+01:00,106.7
2015-05-24 20:20:58+01:00,106.8
2015-05-24 20:19:58+01:00,106.8
2015-05-24 20:18:58+01:00,106.8
2015-05-24 20:17:58+01:00,106.6
2015-05-24 20:16:58+01:00,106.8
2015-05-24 20:15:58+01:00,107.0
2015-05-24 20:14:58+01:00,106.7
2015-05-24 20:13:58+01:00,106.7
2015-05-24 20:12:58+01:00,106.9
2015-05-24 20:11:58+01:00,106.8
2015-05-24 20:09:58+01:00,106.8
2015-05-24 20:08:58+01:00,106.7
2015-05-24 20:07:58+01:00,106.8
2015-05-24 20:06:58+01:00,106.8
2015-05-24 20:05:58+01:00,106.8
2015-05-24 20:04:58+01:00,106.7
2015-05-24 20:03:58+01:00,106.8
2015-05-24 20:02:58+01:00,106.7
2015-05-24 20:01:58+01:00,106.8
2015-05-24 20:00:58+01:00,106.8
2015-05-24 19:59:58+01:00,106.8
2015-05-24 19:58:58+01:00,106.9
2015-05-24 19:57:58+01:00,106.8
2015-05-24 19:56:58+01:00,106.9
2015-05-24 19:55:58+01:00,106.7
2015-05-24 19:54:58+01:00,106.8
2015-05-24 19:53:58+01:00,106.7
2015-05-24 19:52:58+01:00,106.9
2015-05-24 19:51:58+01:00,106.8
2015-05-24 19:49:58+01:00,106.6
2015-05-24 19:48:58+01:00,106.6
2015-05-24 19:47:58+01:00,106.9
2015-05-24 19:46:58+01:00,106.9
2015-05-24 19:45:58+01:00,106.9
2015-05-24 19:44:58+01:00,106.8
2015-05-24 19:43:58+01:00,106.8
2015-05-24 19:42:58+01:00,106.6
2015-05-24 19:41:58+01:00,106.8
2015-05-24 19:40:58+01:00,106.8
2015-05-24 19:39:58+01:00,106.8
2015-05-24 19:38:58+01:00,106.9
2015-05-24 19:37:58+01:00,106.6
2015-05-24 19:36:58+01:00,106.8
2015-05-24 19:35:58+01:00,106.6
2015-05-24 19:34:58+01:00,106.9
2015-05-24 19:33:58+01:00,106.6
2015-05-24 19:32:58+01:00,106.8
2015-05-24 19:31:58+01:00,106.9
2015-05-24 19:30:58+01:00,106.7
2015-05-24 19:29:58+01:00,106.6
2015-05-24 19:27:58+01:00,106.8
2015-05-24 19:26:58+01:00,106.6
2015-05-24 19:25:58+01:00,106.6
2015-05-24 19:24:58+01:00,106.8
2015-05-24 19:23:58+01:00,106.8
2015-05-24 19:22:58+01:00,106.8
2015-05-24 19:21:58+01:00,106.9
2015-05-24 19:20:58+01:00,106.9
2015-05-24 19:19:58+01:00,106.6
2015-05-24 19:18:58+01:00,106.6
2015-05-24 19:17:58+01:00,106.8
2015-05-24 19:16:58+01:00,106.8
2015-05-24 19:15:58+01:00,106.9
2015-05-24 19:13:58+01:00,106.9
2015-05-24 19:12:58+01:00,106.6
2015-05-24 19:11:58+01:00,106.6
2015-05-24 19:10:58+01:00,106.5
2015-05-24 19:09:58+01:00,106.7
2015-05-24 19:08:58+01:00,106.8
2015-05-24 19:07:58+01:00,106.7
2015-05-24 19:06:58+01:00,106.8
2015-05-24 19:05:58+01:00,106.9
2015-05-24 19:02:58+01:00,106.9
2015-05-24 19:01:58+01:00,106.9
2015-05-24 19:00:58+01:00,106.7
2015-05-24 18:59:58+01:00,106.9
2015-05-24 18:58:58+01:00,106.9
2015-05-24 18:57:58+01:00,106.9
2015-05-24 18:56:58+01:00,106.6
2015-05-24 18:54:58+01:00,107.0
2015-05-24 18:53:58+01:00,106.7
2015-05-24 18:52:58+01:00,106.6
2015-05-24 18:51:58+01:00,106.8
2015-05-24 18:50:58+01:00,106.9
2015-05-24 18:49:58+01:00,106.6
2015-05-24 18:48:58+01:00,106.9
2015-05-24 18:47:58+01:00,106.9
2015-05-24 18:46:58+01:00,106.7
2015-05-24 18:45:58+01:00,106.7
2015-05-24 18:44:58+01:00,106.6
2015-05-24 18:42:58+01:00,106.6
2015-05-24 18:41:58+01:00,106.7
2015-05-24 18:40:58+01:00,106.9
2015-05-24 18:39:58+01:00,106.6
2015-05-24 18:38:58+01:00,106.9
2015-05-24 18:37:58+01:00,106.6
2015-05-24 18:36:58+01:00,106.7
2015-05-24 18:35:58+01:00,106.8
2015-05-24 18:34:58+01:00,106.7
2015-05-24 18:33:58+01:00,106.6
2015-05-24 18:32:58+01:00,106.6
2015-05-24 18:31:58+01:00,106.7
2015-05-24 18:30:58+01:00,106.9
2015-05-24 18:29:58+01:00,106.9
2015-05-24 18:27:58+01:00,106.6
2015-05-24 18:26:58+01:00,107.0
2015-05-24 18:25:58+01:00,106.9
2015-05-24 18:24:58+01:00,106.8
2015-05-24 18:23:58+01:00,106.9
2015-05-24 18:22:58+01:00,106.8
2015-05-24 18:21:58+01:00,106.8
2015-05-24 18:20:58+01:00,106.7
2015-05-24 18:19:58+01:00,106.6
2015-05-24 18:18:58+01:00,106.7
2015-05-24 18:17:58+01:00,106.8
2015-05-24 18:16:58+01:00,106.7
2015-05-24 18:15:58+01:00,106.5
2015-05-24 18:14:58+01:00,106.7
