Datetime,Degrees
2015-05-25 15:45:23+01:00,270
2015-05-25 15:44:23+01:00,270
2015-05-25 15:43:23+01:00,270
2015-05-25 15:42:23+01:00,270
2015-05-25 15:41:23+01:00,270
2015-05-25 15:40:23+01:00,270
2015-05-25 15:39:23+01:00,270
2015-05-25 15:38:23+01:00,270
2015-05-25 15:37:23+01:00,270
2015-05-25 15:36:23+01:00,315
2015-05-25 15:35:23+01:00,270
2015-05-25 15:34:23+01:00,270
2015-05-25 15:33:23+01:00,315
2015-05-25 15:32:23+01:00,270
2015-05-25 15:31:23+01:00,270
2015-05-25 15:30:23+01:00,270
2015-05-25 15:29:23+01:00,270
2015-05-25 15:28:23+01:00,270
2015-05-25 15:26:23+01:00,270
2015-05-25 15:25:23+01:00,270
2015-05-25 15:24:23+01:00,270
2015-05-25 15:23:23+01:00,315
2015-05-25 15:22:23+01:00,315
2015-05-25 15:21:23+01:00,315
2015-05-25 15:20:23+01:00,315
2015-05-25 15:19:23+01:00,315
2015-05-25 15:18:23+01:00,315
2015-05-25 15:17:23+01:00,315
2015-05-25 15:16:23+01:00,315
2015-05-25 15:15:23+01:00,270
2015-05-25 15:14:23+01:00,315
2015-05-25 15:13:23+01:00,270
2015-05-25 15:12:23+01:00,315
2015-05-25 15:10:23+01:00,270
2015-05-25 15:09:23+01:00,270
2015-05-25 15:08:23+01:00,270
2015-05-25 15:07:23+01:00,270
2015-05-25 15:06:23+01:00,270
2015-05-25 15:05:23+01:00,270
2015-05-25 15:04:23+01:00,315
2015-05-25 15:03:23+01:00,270
2015-05-25 15:02:23+01:00,270
2015-05-25 15:01:23+01:00,270
2015-05-25 15:00:23+01:00,270
2015-05-25 14:59:23+01:00,270
2015-05-25 14:58:23+01:00,270
2015-05-25 14:57:23+01:00,270
2015-05-25 14:56:23+01:00,315
2015-05-25 14:55:23+01:00,315
2015-05-25 14:54:23+01:00,315
2015-05-25 14:53:23+01:00,270
2015-05-25 14:52:23+01:00,270
2015-05-25 14:51:23+01:00,270
2015-05-25 14:50:23+01:00,270
2015-05-25 14:49:23+01:00,315
2015-05-25 14:48:23+01:00,315
2015-05-25 14:47:23+01:00,315
2015-05-25 14:46:23+01:00,315
2015-05-25 14:45:23+01:00,315
2015-05-25 14:44:23+01:00,315
2015-05-25 14:43:23+01:00,315
2015-05-25 14:42:23+01:00,315
2015-05-25 14:41:23+01:00,315
2015-05-25 14:40:23+01:00,315
2015-05-25 14:39:23+01:00,315
2015-05-25 14:37:23+01:00,315
2015-05-25 14:36:23+01:00,315
2015-05-25 14:35:23+01:00,315
2015-05-25 14:34:23+01:00,315
2015-05-25 14:33:23+01:00,315
2015-05-25 14:32:23+01:00,315
2015-05-25 14:31:23+01:00,315
2015-05-25 14:30:23+01:00,315
2015-05-25 14:29:23+01:00,315
2015-05-25 14:28:23+01:00,270
2015-05-25 14:27:23+01:00,270
2015-05-25 14:26:23+01:00,270
2015-05-25 14:25:23+01:00,270
2015-05-25 14:24:23+01:00,270
2015-05-25 14:23:23+01:00,315
2015-05-25 14:22:23+01:00,90
2015-05-25 14:21:23+01:00,90
2015-05-25 14:20:23+01:00,90
2015-05-25 14:19:23+01:00,90
2015-05-25 14:18:23+01:00,90
2015-05-25 14:16:23+01:00,90
2015-05-25 14:15:23+01:00,90
2015-05-25 14:14:23+01:00,90
2015-05-25 14:13:23+01:00,90
2015-05-25 14:12:23+01:00,90
2015-05-25 14:11:23+01:00,90
2015-05-25 14:10:23+01:00,90
2015-05-25 14:09:23+01:00,90
2015-05-25 14:08:23+01:00,90
